地区,国家,确诊,疑似,治愈,新增确诊,新增治愈,新增死亡,死亡,日期
福克兰群岛,福克兰群岛,5,,0,0,0,0,0,2020-04-15
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,0,0,0,2020-04-15
毛里塔尼亚,毛里塔尼亚,7,,2,0,0,0,1,2020-04-15
南苏丹,南苏丹,4,,0,0,0,0,0,2020-04-15
圣多美和普林西比,圣多美和普林西比,4,,0,0,0,0,0,2020-04-15
安圭拉,安圭拉,3,,0,0,0,0,0,2020-04-15
圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,1,,0,0,0,0,0,2020-04-15
也门共和国,也门共和国,1,,0,0,0,0,0,2020-04-15
内蒙古自治区,中国,190,,94,0,3,0,1,2020-04-15
云南省,中国,184,,176,0,1,0,2,2020-04-15
印度尼西亚,印度尼西亚,5516,,548,380,122,27,496,2020-04-16
圣马力诺,圣马力诺,372,,2,1,0,0,36,2020-04-16
马提尼克,马提尼克,157,,0,0,0,0,8,2020-04-16
瓜德罗普岛,瓜德罗普岛,145,,0,2,0,0,8,2020-04-16
苏丹,苏丹,32,,2,0,0,0,5,2020-04-16
卢旺达,卢旺达,134,,49,0,0,0,0,2020-04-16
美国,美国,640014,,52772,30318,2806,4943,31002,2020-04-16
卢森堡,卢森堡,3373,,241,66,0,2,69,2020-04-16
波黑,波黑,1106,,251,30,17,1,42,2020-04-16
乌拉圭,乌拉圭,512,,231,0,0,0,21,2020-04-16
缅甸,缅甸,85,,2,11,0,0,4,2020-04-16
马达加斯加,马达加斯加,110,,29,2,6,0,0,2020-04-16
柬埔寨,柬埔寨,122,,50,0,0,0,0,2020-04-16
瑞典,瑞典,12540,,17,1095,0,300,1333,2020-04-16
日本,日本,9005,,404,517,0,13,182,2020-04-16
墨西哥,墨西哥,5847,,1,448,0,43,449,2020-04-16
新加坡,新加坡,3699,,652,0,0,0,10,2020-04-16
厄瓜多尔,厄瓜多尔,7603,,501,74,0,14,369,2020-04-16
波兰,波兰,7582,,668,380,50,23,286,2020-04-16
巴基斯坦,巴基斯坦,6383,,1446,546,684,15,111,2020-04-16
罗马尼亚,罗马尼亚,7216,,1217,583,303,54,372,2020-04-16
塞尔维亚,塞尔维亚,5318,,443,853,325,9,103,2020-04-16
智利,智利,8273,,2367,748,0,12,94,2020-04-16
芬兰,芬兰,3237,,10,76,0,8,72,2020-04-16
摩洛哥,摩洛哥,2251,,247,263,29,1,128,2020-04-16
阿根廷,阿根廷,2571,,468,128,0,7,112,2020-04-16
韩国,韩国,10591,,7616,0,0,0,225,2020-04-16
塞内加尔,塞内加尔,335,,194,21,4,0,2,2020-04-16
英国,英国,103093,,344,4617,0,861,13729,2020-04-16
意大利,意大利,165155,,38092,2667,962,578,21645,2020-04-16
西班牙,西班牙,182816,,74797,5183,3944,551,19130,2020-04-16
土耳其,土耳其,69392,,5674,4281,875,115,1518,2020-04-16
法国,法国,106206,,31000,2633,2195,1438,17167,2020-04-16
俄罗斯,俄罗斯,27938,,2304,3448,318,34,232,2020-04-16
俄罗斯,白俄罗斯,27938,,2304,3448,318,34,232,2020-04-16
德国,德国,130450,,77000,378,4400,315,3569,2020-04-16
荷兰,荷兰,29214,,291,1061,0,181,3315,2020-04-16
比利时,比利时,34809,,7562,1236,455,417,4857,2020-04-16
加拿大,加拿大,28893,,2770,1829,0,145,1048,2020-04-16
葡萄牙,葡萄牙,18841,,493,750,146,30,629,2020-04-16
巴西,巴西,29015,,14026,3753,0,228,1760,2020-04-16
伊朗,伊朗,77995,,52229,1606,2296,92,4869,2020-04-16
印度,印度,12759,,1515,826,171,28,420,2020-04-16
秘鲁,秘鲁,7519,,1798,0,0,0,193,2020-04-16
沙特阿拉伯,沙特阿拉伯,6380,,990,518,59,4,83,2020-04-16
以色列,以色列,12591,,2624,391,315,14,140,2020-04-16
挪威,挪威,6798,,0,175,0,11,150,2020-04-16
爱尔兰,爱尔兰,12547,,62,1068,0,38,444,2020-04-16
瑞士,瑞士,26480,,15400,144,700,91,1274,2020-04-16
阿联酋,阿联酋,5365,,1034,432,101,5,33,2020-04-16
卡塔尔,卡塔尔,3711,,406,0,0,0,7,2020-04-16
乌克兰,乌克兰,4161,,186,397,43,8,116,2020-04-16
菲律宾,菲律宾,5660,,435,207,82,13,362,2020-04-16
捷克,捷克,6216,,819,115,177,5,166,2020-04-16
多米尼加,多米尼加,3286,,0,119,0,6,183,2020-04-16
丹麦,丹麦,6681,,2748,170,1854,10,309,2020-04-16
巴拿马,巴拿马,3472,,4,72,0,7,94,2020-04-16
哥伦比亚,哥伦比亚,3105,,85,126,0,4,131,2020-04-16
孟加拉国,孟加拉国,1012,,42,0,0,0,46,2020-04-16
奥地利,奥地利,14350,,7633,116,0,0,384,2020-04-16
南非,南非,2506,,45,91,0,7,34,2020-04-16
埃及,埃及,2505,,553,155,39,5,183,2020-04-16
摩尔多瓦,摩尔多瓦,2049,,171,337,96,8,44,2020-04-16
马来西亚,马来西亚,5182,,2766,110,119,2,84,2020-04-16
科威特,科威特,1524,,225,119,19,0,3,2020-04-16
匈牙利,匈牙利,1652,,199,73,7,8,142,2020-04-16
哈萨克斯坦,哈萨克斯坦,1275,,138,184,0,0,12,2020-04-16
乌兹别克斯坦,乌兹别克斯坦,1214,,85,160,0,0,4,2020-04-16
阿尔及利亚,阿尔及利亚,2160,,708,90,17,10,336,2020-04-16
阿曼,阿曼,1019,,176,109,45,0,4,2020-04-16
爱沙尼亚,爱沙尼亚,1400,,117,27,24,4,35,2020-04-16
波多黎各,波多黎各,923,,0,20,0,0,45,2020-04-16
古巴,古巴,766,,0,40,0,0,21,2020-04-16
斯洛文尼亚,斯洛文尼亚,1248,,165,28,13,5,61,2020-04-16
克罗地亚,克罗地亚,1741,,473,37,58,2,33,2020-04-16
加纳,加纳,641,,83,5,66,0,8,2020-04-16
巴林,巴林,1698,,703,27,40,0,7,2020-04-16
立陶宛,立陶宛,1091,,138,21,37,6,30,2020-04-16
阿富汗,阿富汗,784,,40,70,0,2,25,2020-04-16
斯洛伐克,斯洛伐克,977,,167,114,16,6,8,2020-04-16
北马其顿,北马其顿,974,,98,66,12,1,45,2020-04-16
保加利亚,保加利亚,800,,3,65,0,2,38,2020-04-16
亚美尼亚,亚美尼亚,1111,,297,0,0,0,17,2020-04-16
喀麦隆,喀麦隆,855,,130,7,0,0,17,2020-04-16
吉布提,吉布提,591,,73,156,2,0,2,2020-04-16
塞浦路斯,塞浦路斯,735,,0,40,0,0,17,2020-04-16
突尼斯,突尼斯,780,,0,33,0,1,35,2020-04-16
拉脱维亚,拉脱维亚,666,,0,9,0,0,5,2020-04-16
哥斯达黎加,哥斯达黎加,612,,0,17,0,0,3,2020-04-16
尼日利亚,尼日利亚,407,,128,45,29,1,12,2020-04-16
科特迪瓦,科特迪瓦,654,,146,16,32,0,6,2020-04-16
阿塞拜疆,阿塞拜疆,1283,,460,30,56,2,15,2020-04-16
几内亚,几内亚,404,,41,0,0,0,1,2020-04-16
玻利维亚,玻利维亚,330,,0,0,0,0,27,2020-04-16
黎巴嫩,黎巴嫩,663,,85,5,4,0,21,2020-04-16
洪都拉斯,洪都拉斯,407,,0,10,0,1,26,2020-04-16
尼日尔,尼日尔,584,,97,14,7,0,14,2020-04-16
泰国,泰国,2671,,1593,28,96,3,46,2020-04-16
留尼旺,留尼旺,391,,0,0,0,0,0,2020-04-16
吉尔吉斯斯坦,吉尔吉斯斯坦,449,,67,19,0,0,5,2020-04-16
伊拉克,伊拉克,1415,,812,15,46,1,79,2020-04-16
马耳他,马耳他,399,,44,15,0,0,3,2020-04-16
安道尔,安道尔,673,,169,0,0,0,33,2020-04-16
冰岛,冰岛,1727,,1077,7,88,0,8,2020-04-16
格鲁吉亚,格鲁吉亚,336,,74,27,5,0,3,2020-04-16
马约特,马约特,217,,0,10,0,0,3,2020-04-16
马恩岛,马恩岛,242,,0,14,0,0,2,2020-04-16
危地马拉,危地马拉,167,,0,11,0,0,5,2020-04-16
阿尔巴尼亚,阿尔巴尼亚,494,,251,0,0,1,24,2020-04-16
委内瑞拉,委内瑞拉,181,,0,0,0,0,9,2020-04-16
索马里,索马里,80,,2,20,1,3,5,2020-04-16
坦桑尼亚,坦桑尼亚,88,,13,29,6,0,4,2020-04-16
泽西岛,泽西岛,217,,0,4,0,0,4,2020-04-16
根西岛,根西岛,219,,0,1,0,0,6,2020-04-16
萨尔瓦多,萨尔瓦多,149,,0,12,0,0,6,2020-04-16
牙买加,牙买加,73,,0,1,0,0,4,2020-04-16
斯里兰卡,斯里兰卡,238,,63,19,4,0,7,2020-04-16
肯尼亚,肯尼亚,234,,53,9,0,1,11,2020-04-16
黑山,黑山,288,,55,5,9,0,4,2020-04-16
布基纳法索,布基纳法索,542,,226,14,49,2,32,2020-04-16
刚果（布）,刚果（布）,117,,11,0,0,0,5,2020-04-16
加蓬,加蓬,87,,6,7,1,0,1,2020-04-16
约旦,约旦,401,,250,4,15,0,7,2020-04-16
埃塞俄比亚,埃塞俄比亚,92,,15,7,0,0,3,2020-04-16
赤道几内亚,赤道几内亚,51,,4,10,0,0,0,2020-04-16
佛得角,佛得角,11,,1,0,0,0,1,2020-04-16
马尔代夫,马尔代夫,23,,16,3,2,0,0,2020-04-16
开曼群岛,开曼群岛,54,,0,1,0,0,2,2020-04-16
新西兰,新西兰,1084,,770,6,42,0,9,2020-04-16
毛里求斯,毛里求斯,324,,81,0,30,0,9,2020-04-16
荷属圣马丁,荷属圣马丁,52,,0,0,0,0,9,2020-04-16
法属波利尼西亚,法属波利尼西亚,55,,0,0,0,0,0,2020-04-16
巴哈马,巴哈马,49,,0,2,0,0,8,2020-04-16
塞拉利昂,塞拉利昂,15,,0,2,0,0,0,2020-04-16
海地,海地,40,,0,0,0,0,3,2020-04-16
几内亚比绍,几内亚比绍,46,,3,6,0,0,0,2020-04-16
利比亚,利比亚,48,,11,13,2,0,1,2020-04-16
尼泊尔,尼泊尔,16,,1,0,0,0,0,2020-04-16
赞比亚共和国,赞比亚共和国,48,,30,0,0,0,2,2020-04-16
乌干达,乌干达,55,,18,0,0,0,0,2020-04-16
乍得,乍得,23,,0,0,0,0,0,2020-04-16
莫桑比克,莫桑比克,29,,2,1,0,0,0,2020-04-16
蒙古,蒙古,30,,5,-160,-89,-1,0,2020-04-16
多哥,多哥,81,,35,0,0,0,3,2020-04-16
津巴布韦,津巴布韦,23,,1,5,1,0,3,2020-04-16
中非共和国,中非共和国,12,,0,1,0,0,0,2020-04-16
天津市,中国,186,,172,1,1,0,3,2020-04-16
湖北省,中国,67803,,64435,0,33,0,3222,2020-04-16
中国,中国,83799,,78556,47,121,0,3352,2020-04-16
黑龙江省,中国,861,,471,20,1,0,13,2020-04-16
上海市,中国,628,,489,6,4,0,7,2020-04-16
北京市,中国,593,,503,3,8,0,8,2020-04-16
广东省,中国,1571,,1471,5,9,0,8,2020-04-16
山西省,中国,194,,135,8,0,0,0,2020-04-16
四川省,中国,560,,552,0,2,0,3,2020-04-16
白俄罗斯,白俄罗斯,4204,,169,1285,0,11,40,2020-04-16
刚果（金）,刚果（金）,267,,23,13,2,1,22,2020-04-16
巴拉圭,巴拉圭,174,,30,27,18,1,7,2020-04-16
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,12,2020-04-16
法罗群岛,法罗群岛,184,,0,0,0,0,0,2020-04-16
澳大利亚,澳大利亚,6468,,119,68,0,2,63,2020-04-16
希腊,希腊,2192,,19,22,0,1,102,2020-04-16
巴勒斯坦,巴勒斯坦,305,,46,0,0,0,2,2020-04-16
马里,马里,148,,34,4,0,0,13,2020-04-16
直布罗陀,直布罗陀,129,,0,0,0,0,1,2020-04-16
关岛,关岛,135,,0,1,0,0,5,2020-04-16
特立尼达和多巴哥,特立尼达和多巴哥,113,,0,0,0,0,8,2020-04-16
越南,越南,267,,169,0,0,0,0,2020-04-16
文莱,文莱,136,,99,0,0,0,1,2020-04-16
法属圭亚那,法属圭亚那,88,,0,0,0,0,0,2020-04-16
百慕大,百慕大,57,,0,0,0,1,5,2020-04-16
列支敦士登,列支敦士登,81,,0,1,0,0,1,2020-04-16
圭亚那,法属圭亚那,88,,8,0,0,0,6,2020-04-16
圭亚那,圭亚那,88,,8,0,0,0,6,2020-04-16
圣马丁岛,圣马丁岛,35,,0,2,0,0,2,2020-04-16
叙利亚,叙利亚,33,,5,4,0,0,2,2020-04-16
厄立特里亚,厄立特里亚,35,,0,0,0,0,0,2020-04-16
贝宁,贝宁,35,,18,0,0,0,1,2020-04-16
东帝汶,东帝汶,6,,0,0,0,0,0,2020-04-16
斯威士兰,斯威士兰,17,,8,2,0,1,1,2020-04-16
安提瓜和巴布达,安提瓜和巴布达,23,,0,0,0,0,2,2020-04-16
台湾,中国,395,,155,0,31,0,6,2020-04-16
香港,中国,1017,,485,0,26,0,4,2020-04-16
巴巴多斯,巴巴多斯,72,,0,1,0,0,4,2020-04-16
安哥拉,安哥拉,19,,5,0,0,0,2,2020-04-16
特克斯和凯科斯群岛,特克斯和凯科斯群岛,10,,0,1,0,0,1,2020-04-16
荷兰加勒比地区,荷兰加勒比地区,4,,0,1,0,0,0,2020-04-16
福建省,中国,353,,333,0,2,0,1,2020-04-16
伯利兹,伯利兹,18,,0,4,0,0,2,2020-04-16
蒙特塞拉特,蒙特塞拉特,11,,0,0,0,0,0,2020-04-16
内蒙古自治区,中国,193,,94,3,0,0,1,2020-04-16
河北省,中国,328,,315,1,1,0,6,2020-04-16
辽宁省,中国,145,,140,0,2,0,2,2020-04-16
甘肃省,中国,139,,137,0,1,0,2,2020-04-16
印度尼西亚,印度尼西亚,5923,,607,407,59,24,520,2020-04-17
圣马力诺,圣马力诺,393,,2,21,0,0,36,2020-04-17
马提尼克,马提尼克,158,,0,1,0,0,8,2020-04-17
瓜德罗普岛,瓜德罗普岛,145,,0,0,0,0,8,2020-04-17
苏丹,苏丹,35,,2,3,0,1,6,2020-04-17
卢旺达,卢旺达,138,,60,4,11,0,0,2020-04-17
美国,美国,672246,,56236,32232,3464,2316,33318,2020-04-17
卢森堡,卢森堡,3444,,241,71,0,0,69,2020-04-17
波黑,波黑,1159,,275,53,24,2,44,2020-04-17
乌拉圭,乌拉圭,502,,286,-10,55,-12,9,2020-04-17
缅甸,缅甸,88,,2,3,0,0,4,2020-04-17
马达加斯加,马达加斯加,111,,33,1,4,0,0,2020-04-17
柬埔寨,柬埔寨,122,,50,0,0,0,0,2020-04-17
瑞典,瑞典,13329,,17,789,0,109,1442,2020-04-17
日本,日本,9788,,404,783,0,15,197,2020-04-17
墨西哥,墨西哥,6297,,1,450,0,37,486,2020-04-17
新加坡,新加坡,5050,,683,1351,31,0,10,2020-04-17
厄瓜多尔,厄瓜多尔,7858,,501,255,0,19,388,2020-04-17
波兰,波兰,7918,,774,336,106,28,314,2020-04-17
巴基斯坦,巴基斯坦,6919,,1446,536,0,17,128,2020-04-17
罗马尼亚,罗马尼亚,7707,,1357,491,140,15,387,2020-04-17
塞尔维亚,塞尔维亚,5690,,534,372,91,7,110,2020-04-17
智利,智利,8807,,3229,534,862,11,105,2020-04-17
芬兰,芬兰,3369,,10,132,0,3,75,2020-04-17
摩洛哥,摩洛哥,2528,,273,277,26,5,133,2020-04-17
阿根廷,阿根廷,2669,,631,98,163,10,122,2020-04-17
韩国,韩国,10635,,7829,44,213,5,230,2020-04-17
塞内加尔,塞内加尔,342,,198,7,4,0,2,2020-04-17
英国,英国,108692,,344,5599,0,847,14576,2020-04-17
意大利,意大利,168941,,40164,3786,2072,525,22170,2020-04-17
西班牙,西班牙,188068,,74797,5252,0,348,19478,2020-04-17
土耳其,土耳其,78546,,8631,9154,2957,251,1769,2020-04-17
法国,法国,108847,,32812,2641,1812,753,17920,2020-04-17
俄罗斯,俄罗斯,32008,,2590,4070,286,41,273,2020-04-17
俄罗斯,白俄罗斯,32008,,2590,4070,286,41,273,2020-04-17
德国,德国,133830,,81800,3380,4800,299,3868,2020-04-17
荷兰,荷兰,30449,,291,1235,0,144,3459,2020-04-17
比利时,比利时,36138,,7961,1329,399,306,5163,2020-04-17
加拿大,加拿大,30670,,9729,1777,6959,148,1196,2020-04-17
葡萄牙,葡萄牙,19022,,519,181,26,28,657,2020-04-17
巴西,巴西,30961,,14026,1946,0,196,1956,2020-04-17
伊朗,伊朗,79494,,54064,1499,1835,89,4958,2020-04-17
印度,印度,13835,,1767,1076,252,32,452,2020-04-17
秘鲁,秘鲁,10303,,1798,2784,0,37,230,2020-04-17
沙特阿拉伯,沙特阿拉伯,7142,,1049,762,59,4,87,2020-04-17
以色列,以色列,12855,,2967,264,343,8,148,2020-04-17
挪威,挪威,6848,,0,50,0,2,152,2020-04-17
爱尔兰,爱尔兰,13271,,62,724,0,42,486,2020-04-17
瑞士,瑞士,26810,,15900,330,500,44,1318,2020-04-17
阿联酋,阿联酋,5825,,1095,460,61,2,35,2020-04-17
卡塔尔,卡塔尔,4663,,464,952,58,0,7,2020-04-17
乌克兰,乌克兰,4662,,246,501,60,9,125,2020-04-17
菲律宾,菲律宾,5878,,487,218,52,25,387,2020-04-17
捷克,捷克,6359,,972,143,153,3,169,2020-04-17
多米尼加,多米尼加,3614,,0,328,0,6,189,2020-04-17
丹麦,丹麦,6879,,2748,198,0,12,321,2020-04-17
巴拿马,巴拿马,3574,,4,102,0,1,95,2020-04-17
哥伦比亚,哥伦比亚,3105,,85,0,0,0,131,2020-04-17
孟加拉国,孟加拉国,1231,,42,219,0,4,50,2020-04-17
奥地利,奥地利,14553,,9704,203,2071,47,431,2020-04-17
南非,南非,2605,,903,99,858,14,48,2020-04-17
埃及,埃及,2673,,596,168,43,13,196,2020-04-17
摩尔多瓦,摩尔多瓦,2264,,235,215,64,11,55,2020-04-17
马来西亚,马来西亚,5251,,2967,69,201,2,86,2020-04-17
科威特,科威特,1658,,258,134,33,2,5,2020-04-17
匈牙利,匈牙利,1763,,207,111,8,14,156,2020-04-17
哈萨克斯坦,哈萨克斯坦,1470,,277,195,139,5,17,2020-04-17
乌兹别克斯坦,乌兹别克斯坦,1380,,129,166,44,0,4,2020-04-17
阿尔及利亚,阿尔及利亚,2268,,783,108,75,12,348,2020-04-17
阿曼,阿曼,1069,,176,50,0,1,5,2020-04-17
爱沙尼亚,爱沙尼亚,1434,,117,34,0,1,36,2020-04-17
波多黎各,波多黎各,974,,0,51,0,6,51,2020-04-17
古巴,古巴,814,,0,48,0,3,24,2020-04-17
斯洛文尼亚,斯洛文尼亚,1304,,174,56,9,5,66,2020-04-17
克罗地亚,克罗地亚,1814,,600,73,127,3,36,2020-04-17
加纳,加纳,641,,83,0,0,0,8,2020-04-17
巴林,巴林,1740,,725,42,22,0,7,2020-04-17
立陶宛,立陶宛,1128,,178,37,40,1,31,2020-04-17
阿富汗,阿富汗,794,,40,10,0,4,29,2020-04-17
斯洛伐克,斯洛伐克,1049,,167,72,0,1,9,2020-04-17
北马其顿,北马其顿,1117,,139,143,41,4,49,2020-04-17
保加利亚,保加利亚,825,,3,25,0,0,38,2020-04-17
亚美尼亚,亚美尼亚,1201,,402,90,105,2,19,2020-04-17
喀麦隆,喀麦隆,996,,168,141,38,4,21,2020-04-17
吉布提,吉布提,732,,76,141,3,0,2,2020-04-17
塞浦路斯,塞浦路斯,750,,0,15,0,0,17,2020-04-17
突尼斯,突尼斯,822,,0,42,0,2,37,2020-04-17
拉脱维亚,拉脱维亚,675,,57,9,57,0,5,2020-04-17
哥斯达黎加,哥斯达黎加,618,,0,6,0,0,3,2020-04-17
尼日利亚,尼日利亚,442,,152,35,24,1,13,2020-04-17
科特迪瓦,科特迪瓦,688,,193,34,47,0,6,2020-04-17
阿塞拜疆,阿塞拜疆,1340,,528,57,68,0,15,2020-04-17
几内亚,几内亚,404,,41,0,0,0,1,2020-04-17
玻利维亚,玻利维亚,397,,0,67,0,1,28,2020-04-17
黎巴嫩,黎巴嫩,668,,86,5,1,0,21,2020-04-17
洪都拉斯,洪都拉斯,419,,0,12,0,5,31,2020-04-17
尼日尔,尼日尔,609,,105,25,8,1,15,2020-04-17
泰国,泰国,2700,,1689,29,96,1,47,2020-04-17
留尼旺,留尼旺,391,,0,0,0,0,0,2020-04-17
吉尔吉斯斯坦,吉尔吉斯斯坦,489,,114,40,47,0,5,2020-04-17
伊拉克,伊拉克,1434,,856,19,44,1,80,2020-04-17
马耳他,马耳他,399,,44,0,0,0,3,2020-04-17
安道尔,安道尔,696,,191,23,22,2,35,2020-04-17
冰岛,冰岛,1739,,1144,12,67,0,8,2020-04-17
格鲁吉亚,格鲁吉亚,370,,77,34,3,0,3,2020-04-17
马约特,马约特,221,,0,4,0,0,3,2020-04-17
马恩岛,马恩岛,254,,0,12,0,0,2,2020-04-17
危地马拉,危地马拉,180,,0,13,0,0,5,2020-04-17
阿尔巴尼亚,阿尔巴尼亚,539,,277,45,26,2,26,2020-04-17
委内瑞拉,委内瑞拉,193,,0,12,0,0,9,2020-04-17
索马里,索马里,80,,2,0,0,0,5,2020-04-17
坦桑尼亚,坦桑尼亚,147,,13,59,0,1,5,2020-04-17
泽西岛,泽西岛,217,,0,0,0,2,6,2020-04-17
根西岛,根西岛,223,,0,4,0,1,7,2020-04-17
萨尔瓦多,萨尔瓦多,159,,0,10,0,0,6,2020-04-17
牙买加,牙买加,105,,0,32,0,1,5,2020-04-17
斯里兰卡,斯里兰卡,242,,77,4,14,0,7,2020-04-17
肯尼亚,肯尼亚,246,,53,12,0,0,11,2020-04-17
黑山,黑山,294,,55,6,0,0,4,2020-04-17
布基纳法索,布基纳法索,546,,257,4,31,0,32,2020-04-17
刚果（布）,刚果（布）,143,,11,26,0,1,6,2020-04-17
加蓬,加蓬,95,,6,8,0,0,1,2020-04-17
约旦,约旦,402,,259,1,9,0,7,2020-04-17
埃塞俄比亚,埃塞俄比亚,96,,15,4,0,0,3,2020-04-17
赤道几内亚,赤道几内亚,51,,4,0,0,0,0,2020-04-17
佛得角,佛得角,56,,1,45,0,0,1,2020-04-17
马尔代夫,马尔代夫,28,,16,5,0,0,0,2020-04-17
开曼群岛,开曼群岛,54,,0,0,0,0,2,2020-04-17
新西兰,新西兰,1086,,816,2,46,0,9,2020-04-17
毛里求斯,毛里求斯,324,,81,0,0,0,9,2020-04-17
荷属圣马丁,荷属圣马丁,53,,0,1,0,0,9,2020-04-17
法属波利尼西亚,法属波利尼西亚,55,,0,0,0,0,0,2020-04-17
巴哈马,巴哈马,49,,0,0,0,0,8,2020-04-17
塞拉利昂,塞拉利昂,15,,0,0,0,0,0,2020-04-17
海地,海地,41,,0,1,0,0,3,2020-04-17
美属维尔京群岛,美属维尔京群岛,53,,0,0,0,0,1,2020-04-17
几内亚比绍,几内亚比绍,46,,3,0,0,0,0,2020-04-17
利比亚,利比亚,49,,11,1,0,0,1,2020-04-17
尼泊尔,尼泊尔,30,,1,14,0,0,0,2020-04-17
赞比亚共和国,赞比亚共和国,52,,30,4,0,0,2,2020-04-17
乌干达,乌干达,55,,20,0,2,0,0,2020-04-17
乍得,乍得,27,,0,4,0,0,0,2020-04-17
莫桑比克,莫桑比克,31,,2,2,0,0,0,2020-04-17
蒙古,蒙古,30,,5,0,0,0,0,2020-04-17
多哥,多哥,81,,35,0,0,0,3,2020-04-17
津巴布韦,津巴布韦,24,,2,1,1,0,3,2020-04-17
马拉维,马拉维,16,,0,0,0,0,2,2020-04-17
尼加拉瓜,尼加拉瓜,9,,0,0,0,0,1,2020-04-17
中非共和国,中非共和国,12,,0,0,0,0,0,2020-04-17
苏里南,苏里南,10,,4,0,0,0,1,2020-04-17
天津市,中国,189,,173,3,1,0,3,2020-04-17
浙江省,中国,1268,,1246,0,2,0,1,2020-04-17
湖北省,中国,68128,,63487,325,-948,1290,4512,2020-04-17
中国,中国,84156,,77718,357,-838,1290,4642,2020-04-17
黑龙江省,中国,872,,471,11,0,0,13,2020-04-17
上海市,中国,628,,512,0,23,0,7,2020-04-17
北京市,中国,593,,509,0,6,0,8,2020-04-17
广东省,中国,1577,,1475,6,4,0,8,2020-04-17
山西省,中国,197,,135,3,0,0,0,2020-04-17
吉林省,中国,102,,97,0,1,0,1,2020-04-17
白俄罗斯,白俄罗斯,4779,,342,575,173,2,42,2020-04-17
刚果（金）,刚果（金）,287,,25,20,2,1,23,2020-04-17
巴拉圭,巴拉圭,174,,30,0,0,1,8,2020-04-17
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,12,2020-04-17
法罗群岛,法罗群岛,184,,0,0,0,0,0,2020-04-17
澳大利亚,澳大利亚,6468,,119,0,0,0,63,2020-04-17
希腊,希腊,2224,,19,32,0,6,108,2020-04-17
巴勒斯坦,巴勒斯坦,308,,62,3,16,0,2,2020-04-17
马里,马里,171,,34,23,0,0,13,2020-04-17
马里,北马里亚纳群岛联邦,171,,34,171,34,13,13,2020-04-17
直布罗陀,直布罗陀,129,,0,0,0,0,1,2020-04-17
关岛,关岛,135,,0,0,0,0,5,2020-04-17
特立尼达和多巴哥,特立尼达和多巴哥,114,,0,1,0,0,8,2020-04-17
越南,越南,267,,169,0,0,0,0,2020-04-17
利比里亚,利比里亚,76,,7,17,3,1,7,2020-04-17
文莱,文莱,136,,99,0,0,0,1,2020-04-17
法属圭亚那,法属圭亚那,95,,0,7,0,0,0,2020-04-17
阿鲁巴,阿鲁巴,93,,0,1,0,1,1,2020-04-17
百慕大,百慕大,57,,0,0,0,0,5,2020-04-17
列支敦士登,列支敦士登,81,,0,0,0,0,1,2020-04-17
圭亚那,法属圭亚那,95,,8,7,0,0,6,2020-04-17
圭亚那,圭亚那,95,,8,7,0,0,6,2020-04-17
圣马丁岛,圣马丁岛,35,,0,0,0,0,2,2020-04-17
叙利亚,叙利亚,33,,5,0,0,0,2,2020-04-17
厄立特里亚,厄立特里亚,35,,0,0,0,0,0,2020-04-17
贝宁,贝宁,35,,18,0,0,0,1,2020-04-17
东帝汶,东帝汶,6,,0,0,0,0,0,2020-04-17
斯威士兰,斯威士兰,17,,8,0,0,0,1,2020-04-17
安提瓜和巴布达,安提瓜和巴布达,23,,0,0,0,0,2,2020-04-17
博茨瓦纳,博茨瓦纳,13,,0,0,0,0,1,2020-04-17
斐济,斐济,16,,0,0,0,0,0,2020-04-17
圣其茨和尼维斯,圣其茨和尼维斯,14,,0,2,0,0,0,2020-04-17
梵蒂冈,梵蒂冈,8,,0,0,0,0,0,2020-04-17
冈比亚,冈比亚,9,,2,0,0,0,1,2020-04-17
布隆迪共和国,布隆迪共和国,5,,0,0,0,0,1,2020-04-17
台湾,中国,395,,166,0,11,0,6,2020-04-17
香港,中国,1021,,533,4,48,0,4,2020-04-17
摩纳哥,摩纳哥,93,,3,0,0,0,1,2020-04-17
巴巴多斯,巴巴多斯,73,,0,1,0,1,5,2020-04-17
安哥拉,安哥拉,19,,5,0,0,0,2,2020-04-17
北马里亚纳群岛联邦,北马里亚纳群岛联邦,13,,0,2,0,0,2,2020-04-17
特克斯和凯科斯群岛,特克斯和凯科斯群岛,10,,0,0,0,0,1,2020-04-17
巴布亚新几内亚,巴布亚新几内亚,2,,0,0,0,0,0,2020-04-17
荷兰加勒比地区,荷兰加勒比地区,4,,0,0,0,0,0,2020-04-17
陕西省,中国,256,,252,0,1,0,3,2020-04-17
福建省,中国,354,,334,1,1,0,1,2020-04-17
江苏省,中国,653,,643,0,1,0,0,2020-04-17
山东省,中国,787,,761,3,0,0,7,2020-04-17
老挝,老挝,19,,0,0,0,0,0,2020-04-17
伯利兹,伯利兹,18,,0,0,0,0,2,2020-04-17
多米尼克,多米尼克,16,,0,0,0,0,0,2020-04-17
圣卢西亚,圣卢西亚,15,,0,0,0,0,0,2020-04-17
格林那达,格林那达,14,,0,0,0,0,0,2020-04-17
