地区,国家,确诊,疑似,治愈,死亡,日期
山西省,中国,96,,15,0,2020-02-07
云南省,中国,136,,13,0,2020-02-07
天津市,中国,81,,2,1,2020-02-07
福建省,中国,224,,20,0,2020-02-07
浙江省,中国,1006,,123,0,2020-02-07
安徽省,中国,665,,47,0,2020-02-07
四川省,中国,344,,42,1,2020-02-07
重庆市,中国,415,,31,2,2020-02-07
贵州省,中国,81,,6,1,2020-02-07
湖南省,中国,772,,112,0,2020-02-07
甘肃省,中国,67,,9,0,2020-02-07
河南省,中国,914,,86,3,2020-02-07
江西省,中国,661,,45,0,2020-02-07
广西壮族自治区,中国,172,,17,0,2020-02-07
海南省,中国,117,,10,2,2020-02-07
新疆维吾尔自治区,中国,39,,0,0,2020-02-07
宁夏回族自治区,中国,43,,5,0,2020-02-07
德国,德国,14,,0,0,2020-02-08
英国,英国,3,,0,0,2020-02-08
意大利,意大利,3,,0,0,2020-02-08
法国,法国,11,,0,0,2020-02-08
新加坡,新加坡,33,,2,0,2020-02-08
阿联酋,阿联酋,7,,0,0,2020-02-08
菲律宾,菲律宾,3,,0,1,2020-02-08
马来西亚,马来西亚,16,,1,0,2020-02-08
澳大利亚,澳大利亚,15,,3,0,2020-02-08
泰国,泰国,32,,10,0,2020-02-08
内蒙古自治区,中国,52,,5,0,2020-02-08
北京市,中国,315,,34,2,2020-02-08
陕西省,中国,195,,20,0,2020-02-08
黑龙江省,中国,295,,13,5,2020-02-08
广东省,中国,1095,,112,1,2020-02-08
日本,日本,89,,1,0,2020-02-08
越南,越南,13,,1,0,2020-02-08
香港,中国,26,,0,1,2020-02-08
台湾,中国,17,,1,0,2020-02-08
蒙古,中国,52,,5,0,2020-02-08
江苏省,中国,439,,51,0,2020-02-08
山东省,中国,416,,44,0,2020-02-08
吉林省,中国,69,,4,1,2020-02-08
湖北省,中国,24953,,1218,699,2020-02-08
辽宁省,中国,105,,8,0,2020-02-08
上海市,中国,286,,41,1,2020-02-08
河北省,中国,195,,30,1,2020-02-08
山西省,中国,104,,20,0,2020-02-08
云南省,中国,138,,17,0,2020-02-08
天津市,中国,88,,4,1,2020-02-08
福建省,中国,239,,24,0,2020-02-08
浙江省,中国,1048,,175,0,2020-02-08
安徽省,中国,733,,59,0,2020-02-08
四川省,中国,364,,60,1,2020-02-08
重庆市,中国,428,,39,2,2020-02-08
贵州省,中国,89,,7,1,2020-02-08
湖南省,中国,803,,156,1,2020-02-08
甘肃省,中国,79,,12,1,2020-02-08
河南省,中国,981,,116,4,2020-02-08
江西省,中国,698,,55,0,2020-02-08
广西壮族自治区,中国,183,,17,0,2020-02-08
海南省,中国,124,,14,2,2020-02-08
新疆维吾尔自治区,中国,42,,0,0,2020-02-08
宁夏回族自治区,中国,45,,15,0,2020-02-08
韩国,韩国,25,,3,0,2020-02-09
加拿大,加拿大,7,,0,0,2020-02-09
新加坡,新加坡,40,,2,0,2020-02-09
内蒙古自治区,中国,54,,5,0,2020-02-09
北京市,中国,326,,37,2,2020-02-09
陕西省,中国,208,,25,0,2020-02-09
黑龙江省,中国,307,,14,6,2020-02-09
广东省,中国,1131,,141,1,2020-02-09
香港,中国,29,,0,1,2020-02-09
台湾,中国,18,,1,0,2020-02-09
蒙古,中国,54,,5,0,2020-02-09
江苏省,中国,468,,71,0,2020-02-09
山东省,中国,444,,63,1,2020-02-09
吉林省,中国,78,,12,1,2020-02-09
湖北省,中国,27100,,1480,780,2020-02-09
辽宁省,中国,107,,12,0,2020-02-09
上海市,中国,293,,44,1,2020-02-09
河北省,中国,206,,34,2,2020-02-09
山西省,中国,115,,22,0,2020-02-09
云南省,中国,141,,18,0,2020-02-09
天津市,中国,90,,4,1,2020-02-09
福建省,中国,250,,35,0,2020-02-09
浙江省,中国,1075,,201,0,2020-02-09
安徽省,中国,779,,72,1,2020-02-09
四川省,中国,386,,71,1,2020-02-09
重庆市,中国,450,,50,2,2020-02-09
贵州省,中国,99,,7,1,2020-02-09
湖南省,中国,838,,186,1,2020-02-09
甘肃省,中国,79,,15,1,2020-02-09
河南省,中国,1033,,153,6,2020-02-09
江西省,中国,740,,74,0,2020-02-09
广西壮族自治区,中国,195,,18,1,2020-02-09
海南省,中国,131,,19,3,2020-02-09
新疆维吾尔自治区,中国,45,,0,0,2020-02-09
宁夏回族自治区,中国,45,,13,0,2020-02-09
美国,美国,12,,0,0,2020-02-10
德国,德国,14,,0,0,2020-02-10
韩国,韩国,27,,3,0,2020-02-10
英国,英国,3,,0,0,2020-02-10
俄罗斯,俄罗斯,2,,0,0,2020-02-10
意大利,意大利,3,,0,0,2020-02-10
西班牙,西班牙,2,,0,0,2020-02-10
法国,法国,11,,0,0,2020-02-10
印度,印度,3,,0,0,2020-02-10
加拿大,加拿大,7,,0,0,2020-02-10
比利时,比利时,1,,0,0,2020-02-10
新加坡,新加坡,43,,2,0,2020-02-10
瑞典,瑞典,1,,0,0,2020-02-10
阿联酋,阿联酋,7,,0,0,2020-02-10
菲律宾,菲律宾,3,,0,1,2020-02-10
芬兰,芬兰,1,,0,0,2020-02-10
马来西亚,马来西亚,18,,1,0,2020-02-10
澳大利亚,澳大利亚,15,,3,0,2020-02-10
斯里兰卡,斯里兰卡,1,,0,0,2020-02-10
泰国,泰国,32,,10,0,2020-02-10
尼泊尔,尼泊尔,1,,0,0,2020-02-10
内蒙古自治区,中国,58,,5,0,2020-02-10
北京市,中国,337,,44,2,2020-02-10
陕西省,中国,213,,30,0,2020-02-10
黑龙江省,中国,331,,30,7,2020-02-10
广东省,中国,1159,,167,1,2020-02-10
日本,日本,156,,4,0,2020-02-10
越南,越南,14,,1,0,2020-02-10
柬埔寨,柬埔寨,1,,0,0,2020-02-10
香港,中国,38,,0,1,2020-02-10
蒙古,中国,58,,5,0,2020-02-10
江苏省,中国,492,,81,0,2020-02-10
山东省,中国,466,,66,1,2020-02-10
吉林省,中国,80,,13,1,2020-02-10
湖北省,中国,29631,,1854,871,2020-02-10
辽宁省,中国,108,,13,0,2020-02-10
上海市,中国,299,,48,1,2020-02-10
河北省,中国,218,,41,2,2020-02-10
山西省,中国,119,,25,0,2020-02-10
云南省,中国,149,,19,0,2020-02-10
天津市,中国,95,,8,1,2020-02-10
福建省,中国,261,,39,0,2020-02-10
浙江省,中国,1092,,242,0,2020-02-10
安徽省,中国,830,,88,3,2020-02-10
四川省,中国,405,,80,1,2020-02-10
重庆市,中国,473,,66,2,2020-02-10
贵州省,中国,109,,10,1,2020-02-10
湖南省,中国,879,,208,1,2020-02-10
甘肃省,中国,83,,17,2,2020-02-10
河南省,中国,1073,,191,6,2020-02-10
江西省,中国,771,,105,1,2020-02-10
广西壮族自治区,中国,210,,24,1,2020-02-10
海南省,中国,138,,19,3,2020-02-10
新疆维吾尔自治区,中国,49,,0,0,2020-02-10
宁夏回族自治区,中国,49,,13,0,2020-02-10
美国,美国,13,,0,0,2020-02-11
德国,德国,14,,0,0,2020-02-11
韩国,韩国,28,,3,0,2020-02-11
英国,英国,8,,0,0,2020-02-11
俄罗斯,俄罗斯,2,,0,0,2020-02-11
意大利,意大利,3,,0,0,2020-02-11
西班牙,西班牙,2,,0,0,2020-02-11
法国,法国,11,,0,0,2020-02-11
印度,印度,3,,0,0,2020-02-11
加拿大,加拿大,7,,0,0,2020-02-11
比利时,比利时,1,,0,0,2020-02-11
新加坡,新加坡,45,,7,0,2020-02-11
瑞典,瑞典,1,,0,0,2020-02-11
阿联酋,阿联酋,8,,0,0,2020-02-11
菲律宾,菲律宾,3,,0,1,2020-02-11
芬兰,芬兰,1,,0,0,2020-02-11
马来西亚,马来西亚,18,,3,0,2020-02-11
澳大利亚,澳大利亚,15,,3,0,2020-02-11
斯里兰卡,斯里兰卡,1,,0,0,2020-02-11
泰国,泰国,32,,10,0,2020-02-11
尼泊尔,尼泊尔,1,,0,0,2020-02-11
北京市,中国,342,,48,3,2020-02-11
陕西省,中国,219,,32,0,2020-02-11
黑龙江省,中国,360,,28,8,2020-02-11
广东省,中国,1177,,212,1,2020-02-11
日本,日本,161,,9,0,2020-02-11
越南,越南,15,,1,0,2020-02-11
柬埔寨,柬埔寨,1,,0,0,2020-02-11
香港,中国,49,,0,1,2020-02-11
江苏省,中国,515,,93,0,2020-02-11
山东省,中国,487,,80,1,2020-02-11
吉林省,中国,81,,18,1,2020-02-11
湖北省,中国,31728,,2310,974,2020-02-11
辽宁省,中国,111,,19,0,2020-02-11
上海市,中国,303,,52,1,2020-02-11
河北省,中国,239,,48,2,2020-02-11
山西省,中国,122,,30,0,2020-02-11
云南省,中国,153,,20,0,2020-02-11
天津市,中国,105,,10,2,2020-02-11
福建省,中国,267,,45,0,2020-02-11
浙江省,中国,1117,,270,0,2020-02-11
安徽省,中国,860,,105,4,2020-02-11
四川省,中国,417,,85,1,2020-02-11
重庆市,中国,489,,72,2,2020-02-11
贵州省,中国,127,,17,1,2020-02-11
湖南省,中国,912,,247,1,2020-02-11
甘肃省,中国,86,,24,2,2020-02-11
河南省,中国,1105,,218,7,2020-02-11
江西省,中国,804,,128,1,2020-02-11
广西壮族自治区,中国,215,,33,1,2020-02-11
海南省,中国,144,,20,3,2020-02-11
新疆维吾尔自治区,中国,55,,3,0,2020-02-11
宁夏回族自治区,中国,53,,22,0,2020-02-11
青海省,中国,18,,5,0,2020-02-11
美国,美国,13,,3,0,2020-02-12
德国,德国,16,,0,0,2020-02-12
韩国,韩国,28,,4,0,2020-02-12
英国,英国,8,,0,0,2020-02-12
俄罗斯,俄罗斯,2,,0,0,2020-02-12
意大利,意大利,3,,0,0,2020-02-12
西班牙,西班牙,2,,0,0,2020-02-12
法国,法国,11,,0,0,2020-02-12
印度,印度,3,,0,0,2020-02-12
加拿大,加拿大,7,,0,0,2020-02-12
比利时,比利时,1,,0,0,2020-02-12
新加坡,新加坡,47,,9,0,2020-02-12
瑞典,瑞典,1,,0,0,2020-02-12
阿联酋,阿联酋,8,,1,0,2020-02-12
菲律宾,菲律宾,3,,1,1,2020-02-12
芬兰,芬兰,1,,1,0,2020-02-12
马来西亚,马来西亚,18,,3,0,2020-02-12
澳大利亚,澳大利亚,15,,5,0,2020-02-12
斯里兰卡,斯里兰卡,1,,0,0,2020-02-12
泰国,泰国,33,,10,0,2020-02-12
尼泊尔,尼泊尔,1,,0,0,2020-02-12
内蒙古自治区,中国,60,,6,0,2020-02-12
北京市,中国,352,,56,3,2020-02-12
陕西省,中国,225,,43,0,2020-02-12
黑龙江省,中国,378,,31,8,2020-02-12
广东省,中国,1219,,275,1,2020-02-12
日本,日本,203,,9,0,2020-02-12
越南,越南,15,,3,0,2020-02-12
柬埔寨,柬埔寨,1,,1,0,2020-02-12
香港,中国,50,,1,1,2020-02-12
澳门,中国,10,,2,0,2020-02-12
蒙古,中国,60,,6,0,2020-02-12
江苏省,中国,543,,125,0,2020-02-12
山东省,中国,497,,92,2,2020-02-12
吉林省,中国,83,,22,1,2020-02-12
湖北省,中国,33366,,2686,1068,2020-02-12
辽宁省,中国,116,,20,1,2020-02-12
上海市,中国,311,,57,1,2020-02-12
河北省,中国,251,,54,2,2020-02-12
山西省,中国,124,,33,0,2020-02-12
云南省,中国,154,,26,0,2020-02-12
天津市,中国,112,,11,2,2020-02-12
福建省,中国,272,,53,0,2020-02-12
浙江省,中国,1131,,321,0,2020-02-12
安徽省,中国,889,,127,4,2020-02-12
四川省,中国,436,,92,1,2020-02-12
重庆市,中国,509,,87,3,2020-02-12
贵州省,中国,133,,18,1,2020-02-12
湖南省,中国,946,,304,2,2020-02-12
甘肃省,中国,86,,29,2,2020-02-12
河南省,中国,1135,,246,8,2020-02-12
江西省,中国,844,,152,1,2020-02-12
广西壮族自治区,中国,222,,32,1,2020-02-12
海南省,中国,157,,27,3,2020-02-12
新疆维吾尔自治区,中国,59,,3,0,2020-02-12
宁夏回族自治区,中国,58,,24,0,2020-02-12
青海省,中国,18,,9,0,2020-02-12
西藏自治区,中国,1,,1,0,2020-02-12
美国,美国,14,,3,0,2020-02-13
德国,德国,16,,1,0,2020-02-13
韩国,韩国,28,,7,0,2020-02-13
英国,英国,9,,0,0,2020-02-13
俄罗斯,俄罗斯,2,,0,0,2020-02-13
意大利,意大利,3,,0,0,2020-02-13
西班牙,西班牙,2,,0,0,2020-02-13
法国,法国,11,,0,0,2020-02-13
印度,印度,3,,0,0,2020-02-13
加拿大,加拿大,7,,2,0,2020-02-13
比利时,比利时,1,,0,0,2020-02-13
新加坡,新加坡,58,,15,0,2020-02-13
瑞典,瑞典,1,,0,0,2020-02-13
阿联酋,阿联酋,8,,1,0,2020-02-13
菲律宾,菲律宾,3,,1,1,2020-02-13
芬兰,芬兰,1,,1,0,2020-02-13
马来西亚,马来西亚,19,,3,0,2020-02-13
澳大利亚,澳大利亚,15,,5,0,2020-02-13
斯里兰卡,斯里兰卡,1,,0,0,2020-02-13
泰国,泰国,33,,10,0,2020-02-13
尼泊尔,尼泊尔,1,,0,0,2020-02-13
内蒙古自治区,中国,61,,6,0,2020-02-13
北京市,中国,366,,69,3,2020-02-13
陕西省,中国,229,,46,0,2020-02-13
黑龙江省,中国,395,,33,9,2020-02-13
广东省,中国,1241,,314,2,2020-02-13
日本,日本,247,,9,1,2020-02-13
越南,越南,16,,3,0,2020-02-13
柬埔寨,柬埔寨,1,,1,0,2020-02-13
香港,中国,53,,1,1,2020-02-13
澳门,中国,10,,3,0,2020-02-13
台湾,中国,18,,1,0,2020-02-13
蒙古,中国,61,,6,0,2020-02-13
江苏省,中国,570,,139,0,2020-02-13
山东省,中国,509,,105,2,2020-02-13
吉林省,中国,84,,24,1,2020-02-13
湖北省,中国,48206,,3459,1310,2020-02-13
辽宁省,中国,117,,22,1,2020-02-13
上海市,中国,315,,62,1,2020-02-13
河北省,中国,265,,68,3,2020-02-13
山西省,中国,126,,33,0,2020-02-13
云南省,中国,156,,27,0,2020-02-13
天津市,中国,117,,21,3,2020-02-13
福建省,中国,279,,57,0,2020-02-13
浙江省,中国,1145,,360,0,2020-02-13
安徽省,中国,910,,157,5,2020-02-13
四川省,中国,451,,104,1,2020-02-13
重庆市,中国,525,,128,3,2020-02-13
贵州省,中国,135,,27,1,2020-02-13
湖南省,中国,968,,339,2,2020-02-13
甘肃省,中国,90,,39,2,2020-02-13
河南省,中国,1169,,296,10,2020-02-13
江西省,中国,872,,170,1,2020-02-13
广西壮族自治区,中国,222,,33,2,2020-02-13
海南省,中国,157,,30,4,2020-02-13
新疆维吾尔自治区,中国,63,,6,1,2020-02-13
宁夏回族自治区,中国,64,,24,0,2020-02-13
青海省,中国,18,,11,0,2020-02-13
西藏自治区,中国,1,,1,0,2020-02-13
美国,美国,15,,3,0,2020-02-14
德国,德国,16,,1,0,2020-02-14
韩国,韩国,28,,7,0,2020-02-14
英国,英国,9,,0,0,2020-02-14
俄罗斯,俄罗斯,2,,2,0,2020-02-14
意大利,意大利,3,,0,0,2020-02-14
西班牙,西班牙,2,,0,0,2020-02-14
法国,法国,11,,0,0,2020-02-14
印度,印度,3,,0,0,2020-02-14
加拿大,加拿大,7,,2,0,2020-02-14
比利时,比利时,1,,0,0,2020-02-14
新加坡,新加坡,67,,17,0,2020-02-14
瑞典,瑞典,1,,0,0,2020-02-14
阿联酋,阿联酋,8,,1,0,2020-02-14
菲律宾,菲律宾,3,,1,1,2020-02-14
芬兰,芬兰,1,,1,0,2020-02-14
马来西亚,马来西亚,19,,3,0,2020-02-14
澳大利亚,澳大利亚,15,,5,0,2020-02-14
斯里兰卡,斯里兰卡,1,,0,0,2020-02-14
泰国,泰国,33,,10,0,2020-02-14
尼泊尔,尼泊尔,1,,0,0,2020-02-14
内蒙古自治区,中国,65,,6,0,2020-02-14
北京市,中国,372,,80,3,2020-02-14
陕西省,中国,230,,54,0,2020-02-14
黑龙江省,中国,419,,47,11,2020-02-14
广东省,中国,1261,,362,2,2020-02-14
日本,日本,253,,9,1,2020-02-14
越南,越南,16,,7,0,2020-02-14
柬埔寨,柬埔寨,1,,1,0,2020-02-14
香港,中国,56,,1,1,2020-02-14
台湾,中国,18,,2,0,2020-02-14
蒙古,中国,65,,6,0,2020-02-14
江苏省,中国,593,,157,0,2020-02-14
山东省,中国,523,,136,2,2020-02-14
吉林省,中国,86,,25,1,2020-02-14
湖北省,中国,51986,,3900,1318,2020-02-14
辽宁省,中国,119,,29,1,2020-02-14
上海市,中国,318,,90,1,2020-02-14
河北省,中国,283,,87,3,2020-02-14
山西省,中国,126,,38,0,2020-02-14
云南省,中国,162,,36,0,2020-02-14
天津市,中国,120,,31,3,2020-02-14
福建省,中国,281,,63,0,2020-02-14
浙江省,中国,1155,,403,0,2020-02-14
安徽省,中国,934,,193,6,2020-02-14
四川省,中国,463,,114,1,2020-02-14
重庆市,中国,532,,139,5,2020-02-14
贵州省,中国,140,,28,1,2020-02-14
湖南省,中国,988,,364,2,2020-02-14
河南省,中国,1184,,357,11,2020-02-14
江西省,中国,900,,187,1,2020-02-14
广西壮族自治区,中国,226,,36,2,2020-02-14
海南省,中国,159,,43,4,2020-02-14
新疆维吾尔自治区,中国,65,,6,1,2020-02-14
宁夏回族自治区,中国,67,,24,0,2020-02-14
美国,美国,15,,3,0,2020-02-15
德国,德国,16,,1,0,2020-02-15
韩国,韩国,28,,7,0,2020-02-15
英国,英国,9,,0,0,2020-02-15
俄罗斯,俄罗斯,2,,2,0,2020-02-15
意大利,意大利,3,,0,0,2020-02-15
西班牙,西班牙,2,,0,0,2020-02-15
法国,法国,11,,0,1,2020-02-15
印度,印度,3,,0,0,2020-02-15
加拿大,加拿大,8,,2,0,2020-02-15
比利时,比利时,1,,0,0,2020-02-15
新加坡,新加坡,72,,17,0,2020-02-15
瑞典,瑞典,1,,0,0,2020-02-15
阿联酋,阿联酋,8,,3,0,2020-02-15
菲律宾,菲律宾,3,,1,1,2020-02-15
埃及,埃及,1,,0,0,2020-02-15
芬兰,芬兰,1,,1,0,2020-02-15
马来西亚,马来西亚,19,,3,0,2020-02-15
澳大利亚,澳大利亚,15,,5,0,2020-02-15
斯里兰卡,斯里兰卡,1,,0,0,2020-02-15
泰国,泰国,33,,13,0,2020-02-15
尼泊尔,尼泊尔,1,,0,0,2020-02-15
内蒙古自治区,中国,68,,7,0,2020-02-15
北京市,中国,375,,98,4,2020-02-15
陕西省,中国,232,,60,0,2020-02-15
黑龙江省,中国,425,,68,11,2020-02-15
广东省,中国,1294,,410,2,2020-02-15
日本,日本,326,,12,1,2020-02-15
越南,越南,16,,7,0,2020-02-15
柬埔寨,柬埔寨,1,,1,0,2020-02-15
蒙古,中国,68,,7,0,2020-02-15
江苏省,中国,604,,186,0,2020-02-15
山东省,中国,532,,156,2,2020-02-15
吉林省,中国,88,,26,1,2020-02-15
湖北省,中国,54406,,4821,1457,2020-02-15
辽宁省,中国,119,,31,1,2020-02-15
上海市,中国,326,,124,1,2020-02-15
河北省,中国,291,,101,3,2020-02-15
山西省,中国,127,,42,0,2020-02-15
云南省,中国,168,,42,0,2020-02-15
天津市,中国,122,,37,3,2020-02-15
福建省,中国,285,,71,0,2020-02-15
浙江省,中国,1162,,428,0,2020-02-15
安徽省,中国,950,,221,6,2020-02-15
四川省,中国,470,,119,1,2020-02-15
重庆市,中国,538,,184,5,2020-02-15
贵州省,中国,143,,41,1,2020-02-15
湖南省,中国,1001,,425,2,2020-02-15
甘肃省,中国,90,,49,2,2020-02-15
河南省,中国,1212,,391,13,2020-02-15
江西省,中国,913,,210,1,2020-02-15
广西壮族自治区,中国,235,,44,2,2020-02-15
海南省,中国,162,,39,4,2020-02-15
新疆维吾尔自治区,中国,70,,10,1,2020-02-15
宁夏回族自治区,中国,70,,33,0,2020-02-15
青海省,中国,18,,13,0,2020-02-15
美国,美国,15,,3,0,2020-02-16
德国,德国,16,,1,0,2020-02-16
韩国,韩国,29,,9,0,2020-02-16
英国,英国,9,,8,0,2020-02-16
俄罗斯,俄罗斯,2,,2,0,2020-02-16
意大利,意大利,3,,0,0,2020-02-16
西班牙,西班牙,2,,0,0,2020-02-16
法国,法国,12,,4,1,2020-02-16
印度,印度,3,,3,0,2020-02-16
加拿大,加拿大,8,,2,0,2020-02-16
比利时,比利时,1,,0,0,2020-02-16
新加坡,新加坡,72,,18,0,2020-02-16
瑞典,瑞典,1,,0,0,2020-02-16
阿联酋,阿联酋,8,,4,0,2020-02-16
菲律宾,菲律宾,3,,1,1,2020-02-16
埃及,埃及,1,,0,0,2020-02-16
芬兰,芬兰,1,,1,0,2020-02-16
马来西亚,马来西亚,22,,7,0,2020-02-16
澳大利亚,澳大利亚,15,,10,0,2020-02-16
斯里兰卡,斯里兰卡,1,,0,0,2020-02-16
泰国,泰国,34,,14,0,2020-02-16
尼泊尔,尼泊尔,1,,0,0,2020-02-16
内蒙古自治区,中国,70,,8,0,2020-02-16
北京市,中国,380,,108,4,2020-02-16
陕西省,中国,236,,71,0,2020-02-16
黑龙江省,中国,445,,79,11,2020-02-16
广东省,中国,1316,,465,2,2020-02-16
日本,日本,62,,12,1,2020-02-16
钻石公主号邮轮,钻石公主号邮轮,355,,0,0,2020-02-16
越南,越南,16,,7,0,2020-02-16
柬埔寨,柬埔寨,1,,1,0,2020-02-16
香港,中国,57,,2,1,2020-02-16
澳门,中国,10,,5,0,2020-02-16
台湾,中国,20,,2,1,2020-02-16
蒙古,中国,70,,8,0,2020-02-16
江苏省,中国,617,,218,0,2020-02-16
山东省,中国,537,,173,2,2020-02-16
吉林省,中国,89,,30,1,2020-02-16
湖北省,中国,56249,,5666,1596,2020-02-16
辽宁省,中国,121,,40,1,2020-02-16
上海市,中国,328,,140,1,2020-02-16
河北省,中国,300,,105,3,2020-02-16
山西省,中国,128,,49,0,2020-02-16
云南省,中国,171,,42,0,2020-02-16
天津市,中国,124,,45,3,2020-02-16
福建省,中国,287,,82,0,2020-02-16
浙江省,中国,1167,,456,0,2020-02-16
安徽省,中国,962,,255,6,2020-02-16
四川省,中国,481,,131,3,2020-02-16
重庆市,中国,547,,187,5,2020-02-16
贵州省,中国,144,,46,1,2020-02-16
湖南省,中国,1004,,464,3,2020-02-16
甘肃省,中国,90,,54,2,2020-02-16
河南省,中国,1231,,440,13,2020-02-16
江西省,中国,925,,240,1,2020-02-16
广西壮族自治区,中国,237,,49,2,2020-02-16
海南省,中国,162,,52,4,2020-02-16
新疆维吾尔自治区,中国,71,,12,1,2020-02-16
美国,美国,15,,3,0,2020-02-17
德国,德国,16,,1,0,2020-02-17
韩国,韩国,30,,9,0,2020-02-17
英国,英国,9,,8,0,2020-02-17
俄罗斯,俄罗斯,2,,2,0,2020-02-17
法国,法国,12,,4,1,2020-02-17
印度,印度,3,,3,0,2020-02-17
加拿大,加拿大,8,,2,0,2020-02-17
比利时,比利时,1,,1,0,2020-02-17
新加坡,新加坡,77,,24,0,2020-02-17
阿联酋,阿联酋,9,,4,0,2020-02-17
埃及,埃及,1,,0,0,2020-02-17
马来西亚,马来西亚,22,,7,0,2020-02-17
澳大利亚,澳大利亚,15,,10,0,2020-02-17
泰国,泰国,35,,14,0,2020-02-17
内蒙古自治区,中国,72,,8,0,2020-02-17
北京市,中国,381,,114,4,2020-02-17
陕西省,中国,240,,79,0,2020-02-17
黑龙江省,中国,457,,85,11,2020-02-17
广东省,中国,1322,,524,4,2020-02-17
日本,日本,62,,12,1,2020-02-17
钻石公主号邮轮,钻石公主号邮轮,454,,0,0,2020-02-17
越南,越南,16,,7,0,2020-02-17
香港,中国,58,,2,1,2020-02-17
台湾,中国,22,,2,1,2020-02-17
蒙古,中国,72,,8,0,2020-02-17
江苏省,中国,626,,258,0,2020-02-17
山东省,中国,541,,191,2,2020-02-17
吉林省,中国,89,,34,1,2020-02-17
湖北省,中国,58182,,6693,1696,2020-02-17
辽宁省,中国,121,,43,1,2020-02-17
上海市,中国,332,,161,1,2020-02-17
河北省,中国,301,,122,3,2020-02-17
山西省,中国,129,,51,0,2020-02-17
云南省,中国,171,,47,0,2020-02-17
天津市,中国,125,,46,3,2020-02-17
福建省,中国,290,,90,0,2020-02-17
浙江省,中国,1171,,507,0,2020-02-17
安徽省,中国,973,,280,6,2020-02-17
四川省,中国,495,,156,3,2020-02-17
重庆市,中国,552,,214,5,2020-02-17
贵州省,中国,146,,57,1,2020-02-17
湖南省,中国,1006,,498,3,2020-02-17
甘肃省,中国,91,,58,2,2020-02-17
河南省,中国,1246,,509,16,2020-02-17
江西省,中国,930,,275,1,2020-02-17
广西壮族自治区,中国,238,,53,2,2020-02-17
海南省,中国,163,,59,4,2020-02-17
新疆维吾尔自治区,中国,75,,12,1,2020-02-17
宁夏回族自治区,中国,70,,35,0,2020-02-17
韩国,韩国,30,,12,0,2020-02-18
英国,英国,9,,8,0,2020-02-18
法国,法国,12,,4,1,2020-02-18
印度,印度,3,,3,0,2020-02-18
比利时,比利时,1,,1,0,2020-02-18
新加坡,新加坡,77,,24,0,2020-02-18
阿联酋,阿联酋,9,,4,0,2020-02-18
马来西亚,马来西亚,22,,7,0,2020-02-18
澳大利亚,澳大利亚,15,,10,0,2020-02-18
泰国,泰国,35,,15,0,2020-02-18
内蒙古自治区,中国,73,,8,0,2020-02-18
北京市,中国,387,,122,4,2020-02-18
陕西省,中国,240,,89,0,2020-02-18
黑龙江省,中国,464,,111,11,2020-02-18
广东省,中国,1328,,565,4,2020-02-18
日本,日本,74,,12,1,2020-02-18
钻石公主号邮轮,钻石公主号邮轮,542,,0,0,2020-02-18
香港,中国,62,,2,1,2020-02-18
蒙古,中国,73,,8,0,2020-02-18
江苏省,中国,629,,280,0,2020-02-18
山东省,中国,543,,211,3,2020-02-18
吉林省,中国,89,,36,1,2020-02-18
